Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
1394,Deus Ex: Human Revolution,17,2011,8,465,0.5,0.6,0.07,0.23,1.39,1.4,13
1395,NBA Jam,23,1994,10,-1,1.19,0.16,0,0.03,1.39,1.38,30
1396,Teenage Mutant Ninja Turtles III: The Manhattan Project,11,1991,0,275,1.05,0.17,0.15,0.02,1.39,1.39,33
1397,Dynasty Warriors 5,16,2005,0,500,0.24,0.18,0.91,0.06,1.39,1.39,19
1398,Hannah Montana: Spotlight World Tour,26,2007,0,126,0.87,0.38,0,0.13,1.39,1.38,17
1399,WWE '13,17,2012,0,488,0.51,0.62,0,0.26,1.39,1.39,12
1400,Deus Ex: Human Revolution,28,2011,8,465,0.76,0.48,0.02,0.12,1.39,1.38,13
1401,True Crime: Streets of LA,29,2003,0,21,0.96,0.37,0,0.05,1.38,1.38,21
1402,The Sims 2,19,2005,9,138,0.49,0.56,0,0.33,1.38,1.38,19
1403,Paper Mario,10,2000,7,359,0.58,0.18,0.59,0.02,1.38,1.37,24
1404,Bravely Default: Flying Fairy,2,2012,7,359,0.5,0.32,0.49,0.07,1.38,1.38,12
1405,Titanfall,28,2014,8,138,0.87,0.38,0.02,0.11,1.38,1.38,10
1406,Duke Nukem: Time to Kill,15,1998,8,494,0.77,0.54,0,0.07,1.38,1.38,26
1407,Persona 4: Golden,20,2012,7,-1,0.46,0.34,0.38,0.21,1.38,1.39,12
1408,Dead Rising 2,17,2010,0,85,0.43,0.57,0.15,0.22,1.38,1.37,14
1409,Hasbro Family Game Night 2,26,2009,3,138,0.71,0.53,0,0.13,1.38,1.37,15
1410,Disney Princess: Enchanted Journey,26,2007,1,126,1.24,0.04,0,0.09,1.38,1.37,17
1411,Gardening Mama,4,2009,5,6,0.8,0.43,0.01,0.13,1.38,1.37,15
1412,Dave Mirra Freestyle BMX 2,16,2001,10,-1,0.67,0.53,0,0.18,1.38,1.38,23
1413,Need for Speed: The Run,28,2011,0,138,0.63,0.58,0,0.15,1.38,1.36,13
1414,LEGO Indiana Jones: The Original Adventures,16,2008,0,-1,0.6,0.01,0,0.76,1.37,1.37,16
1415,Assassin's Creed: Rogue,17,2014,0,525,0.46,0.62,0.06,0.23,1.37,1.37,10
1416,Ridge Racer 7,17,2006,6,347,0.24,0.7,0.16,0.26,1.37,1.36,18
1417,A Collection of Activision Classic Games for the Atari 2600,15,1998,3,21,0.76,0.52,0,0.09,1.37,1.37,26
1418,Forza Horizon 2,30,2014,6,-1,0.5,0.78,0.01,0.09,1.37,1.38,10
1419,MotorStorm: Pacific Rift,17,2008,6,456,0.43,0.67,0.02,0.26,1.37,1.38,16
1420,Sonic Colors,4,2010,4,446,0.74,0.5,0.01,0.13,1.37,1.38,14
1421,Star Wars Knights of the Old Republic II: The Sith Lords,29,2004,7,21,0.99,0.33,0,0.05,1.37,1.37,20
1422,LEGO Harry Potter: Years 1-4,17,2010,0,549,0.55,0.6,0,0.22,1.37,1.37,14
1423,Pocket Monsters Stadium,10,1998,11,359,0,0,1.37,0,1.37,1.37,26
1424,NBA 2K15,17,2014,10,494,0.86,0.27,0.02,0.22,1.36,1.37,10
1425,Tom Clancy's Ghost Recon 2,29,2004,8,525,0.86,0.45,0,0.06,1.36,1.37,20
1426,Crash Bandicoot 2: N-Tranced,6,2003,4,-1,0.63,0.66,0,0.07,1.36,1.36,21
1427,Burnout Paradise,28,2008,6,138,0.63,0.58,0.01,0.15,1.36,1.37,16
1428,SingStar Abba,16,2008,3,456,0.23,0.04,0,1.09,1.36,1.36,16
1429,Gradius,11,1986,8,275,0.27,0.08,1,0.01,1.36,1.36,38
1430,Dragon Quest III: Soshite Densetsu e...,23,1996,7,-1,0,0,1.36,0,1.36,1.36,28
1431,Centipede,0,1981,8,53,1.26,0.08,0,0.01,1.36,1.35,43
1432,Yoshi's New Island,2,2014,4,359,0.47,0.51,0.28,0.09,1.36,1.35,10
1433,Ryse: Son of Rome,30,2013,0,-1,0.82,0.42,0,0.11,1.36,1.35,11
1434,Dead to Rights,16,2002,8,138,0.67,0.52,0,0.17,1.36,1.36,22
1435,LEGO Harry Potter: Years 5-7,26,2007,0,549,0.76,0.47,0,0.13,1.36,1.36,17
1436,Marvel vs. Capcom 3: Fate of Two Worlds,17,2011,2,85,0.81,0.29,0.11,0.14,1.35,1.35,13
1437,Dance Dance Revolution (Japan),15,1999,9,275,0,0,1.26,0.09,1.35,1.35,25
1438,F1 2010,17,2010,6,-1,0.25,0.76,0.08,0.27,1.35,1.36,14
1439,Madden NFL 98,15,1997,10,138,1.29,0.03,0,0.03,1.35,1.35,27
1440,FIFA Soccer 09,19,2008,10,138,0.23,0.73,0.02,0.37,1.35,1.35,16
1441,Namco Museum DS,4,2007,3,53,1.18,0.01,0.06,0.09,1.35,1.34,17
1442,FIFA Soccer 08,19,2007,10,138,0.2,0.76,0,0.39,1.35,1.35,17
1443,Grand Theft Auto: Chinatown Wars,4,2009,0,494,0.59,0.57,0.05,0.14,1.35,1.35,15
1444,Alan Wake,28,2010,0,-1,0.66,0.51,0.05,0.13,1.35,1.35,14
1445,Battlefield: Bad Company,17,2008,8,138,0.76,0.36,0.05,0.18,1.35,1.35,16
1446,Mortal Kombat X,30,2015,2,549,1,0.21,0,0.13,1.35,1.34,9
1447,Samurai Warriors,16,2004,0,138,0.22,0.05,1.06,0.02,1.35,1.35,20
1448,The Simpsons: Hit & Run,29,2003,6,-1,0.7,0.58,0,0.07,1.35,1.35,21
1449,Devil May Cry 4,28,2008,0,85,0.79,0.34,0.08,0.13,1.35,1.34,16
1450,Tom Clancy's Rainbow Six: Vegas 2,17,2008,8,525,0.66,0.45,0.04,0.21,1.35,1.36,16
1451,Monster Hunter Freedom,19,2005,7,85,0.24,0.04,1.03,0.04,1.35,1.35,19
1452,Crysis 2,28,2011,0,138,0.7,0.5,0.02,0.12,1.35,1.34,13
1453,SaGa Frontier,15,1997,7,-1,0.15,0.04,1.07,0.09,1.35,1.35,27
1454,SingStar Party,16,2004,3,456,0,1.04,0,0.31,1.35,1.35,20
1455,FIFA Soccer 08,28,2007,10,138,0.31,0.89,0.01,0.14,1.35,1.35,17
1456,The ICO & Shadow of the Colossus Collection,17,2011,1,456,0.67,0.37,0.13,0.17,1.35,1.34,13
1457,Test Drive,16,2002,6,53,0.95,0.21,0.01,0.18,1.34,1.35,22
1458,Mario & Luigi: Partners in Time,4,2005,7,359,0.77,0.07,0.43,0.08,1.34,1.35,19
1459,Lost Planet: Extreme Condition,28,2006,8,85,1.09,0.04,0.1,0.11,1.34,1.34,18
1460,Mortal Kombat 3,8,1994,2,-1,1.03,0.27,0,0.04,1.34,1.34,30
1461,Doom 3,29,2005,8,21,0.85,0.43,0,0.06,1.34,1.34,19
1462,Donkey Kong Jungle Beat,7,2004,4,359,0.84,0.22,0.24,0.04,1.34,1.34,20
1463,Need for Speed Carbon,16,2006,6,138,1.22,0.05,0.05,0.01,1.34,1.33,18
1464,Max Payne 2: The Fall of Max Payne,16,2003,8,494,0.65,0.51,0,0.17,1.34,1.33,21
1465,Command & Conquer: Red Alert 2,13,2000,11,138,1.32,0.02,0,0,1.34,1.34,24
1466,MVP Baseball 2004,16,2004,10,138,1.1,0.06,0,0.18,1.34,1.34,20
1467,WWE SmackDown vs Raw 2008,17,2007,2,488,0.62,0.5,0.01,0.21,1.33,1.34,17
1468,Ratchet & Clank: Up Your Arsenal (Weekly american sales),16,2004,4,456,1.27,0.05,0,0.02,1.33,1.34,20
1469,Your Shape: Fitness Evolved,28,2010,10,525,0.79,0.42,0,0.11,1.33,1.32,14
1470,Rage,17,2011,8,-1,0.47,0.59,0.06,0.21,1.33,1.33,13
1471,Skylanders SWAP Force,28,2013,4,21,0.86,0.36,0,0.11,1.33,1.33,11
1472,NBA 2K14,18,2013,10,494,0.89,0.31,0.01,0.12,1.33,1.33,11
1473,Spider-Man: The Movie,6,2002,0,21,0.92,0.35,0.01,0.05,1.33,1.33,22
1474,WWF War Zone,10,1998,2,-1,1.08,0.24,0,0.02,1.33,1.34,26
1475,Tony Hawk's Pro Skater,5,2000,10,21,0.9,0.38,0.01,0.05,1.33,1.34,24
1476,The Sims: Bustin' Out,6,2003,9,138,0.93,0.35,0,0.06,1.33,1.34,21
1477,Triple Play 2001,15,2000,10,138,0.74,0.5,0,0.09,1.33,1.33,24
1478,Metroid Prime 2: Echoes,7,2004,8,359,0.87,0.35,0.07,0.04,1.33,1.33,20
1479,UFC Undisputed 2010,28,2010,2,488,0.9,0.31,0,0.11,1.33,1.32,14
1480,Final Fantasy X / X-2 HD Remaster,17,2013,7,465,0.43,0.4,0.32,0.18,1.33,1.33,11
1481,Corvette,16,2004,6,-1,0.65,0.51,0,0.17,1.33,1.33,20
1482,Petz Wild Animals: Dolphinz,4,2007,9,525,0.71,0.48,0,0.13,1.33,1.32,17
1483,Pokemon Ranger: Guardian Signs,4,2010,7,359,0.51,0.17,0.58,0.06,1.33,1.32,14
1484,Middle-Earth: Shadow of Mordor,30,2014,0,549,0.72,0.5,0.01,0.1,1.32,1.33,10
1485,Need for Speed Underground Rivals,19,2005,6,138,0.69,0.38,0.02,0.24,1.32,1.33,19
1486,LEGO Batman: The Videogame,17,2008,0,549,0.72,0.42,0,0.19,1.32,1.33,16
1487,Dark Souls II,17,2014,7,347,0.4,0.36,0.4,0.17,1.32,1.33,10
1488,World of Warcraft: Wrath of the Lich King,13,2008,7,21,0.01,0.13,0,1.18,1.32,1.32,16
1489,Kingdom Hearts II,17,2014,7,465,0.52,0.43,0.18,0.19,1.32,1.32,10
1490,The LEGO Movie Videogame,28,2014,0,549,0.69,0.52,0,0.11,1.32,1.32,10
1491,TOCA 2: Touring Cars,15,1998,6,-1,0.03,1.16,0.02,0.11,1.32,1.32,26
1492,Gyromite,11,1985,5,359,0.73,0.16,0.4,0.03,1.32,1.32,39
1493,NFL 2K3,16,2002,10,53,1.06,0.08,0,0.18,1.32,1.32,22
1494,Fighting Force,15,1997,2,137,0.73,0.5,0,0.09,1.32,1.32,27
1495,Mega Man Battle Network 4: Red Sun / Blue Moon,6,2003,7,85,0.31,0.04,0.96,0.01,1.32,1.32,21
1496,MAG: Massive Action Game,17,2010,8,456,0.77,0.3,0.09,0.16,1.32,1.32,14
1497,Madden NFL 97,15,1996,10,138,0.73,0.5,0,0.09,1.32,1.32,28
1498,Cars 2,4,2011,6,126,0.72,0.44,0.04,0.12,1.32,1.32,13
1499,Skylanders Giants,28,2012,0,21,0.75,0.45,0,0.11,1.32,1.31,12
1500,LEGO Batman: The Videogame,19,2007,0,549,0.57,0.46,0,0.28,1.32,1.31,17
1501,TNN Motor Sports Hardcore 4x4,15,1996,6,-1,0.73,0.5,0,0.09,1.31,1.32,28
1502,IHRA Drag Racing 2,16,2002,6,-1,0.64,0.5,0,0.17,1.31,1.31,22
1503,The Beatles: Rock Band,28,2009,3,-1,0.97,0.23,0,0.11,1.31,1.31,15
1504,Tekken 6,28,2009,2,347,0.71,0.42,0.05,0.13,1.31,1.31,15
1505,[Prototype],28,2009,0,21,0.84,0.35,0,0.12,1.31,1.31,15
1506,Deal or No Deal,26,2009,3,-1,1.22,0,0,0.09,1.31,1.31,15
1507,Madagascar,16,2005,4,21,0.78,0.45,0,0.07,1.31,1.3,19
1508,Rugrats Studio Tour,15,1999,1,488,0.57,0.67,0,0.07,1.31,1.31,25
1509,LEGO Battles,4,2009,11,549,0.81,0.38,0,0.12,1.31,1.31,15
1510,Pitfall II: Lost Caverns,0,1983,4,21,1.22,0.07,0,0.02,1.31,1.31,41
1511,Turok: Evolution,16,2002,8,-1,0.64,0.5,0,0.17,1.31,1.31,22
1512,High School Musical 3: Senior Year DANCE!,26,2008,3,126,0.68,0.49,0,0.13,1.31,1.3,16
1513,Gold's Gym: Cardio Workout,26,2008,10,525,1.11,0.04,0.06,0.09,1.31,1.3,16
1514,Burnout 3: Takedown,29,2004,6,138,0.84,0.43,0,0.04,1.31,1.31,20
1515,Adventure,0,2007,1,53,1.21,0.08,0,0.01,1.3,1.3,17
1516,Yu-Gi-Oh! The Sacred Cards,6,2002,7,275,0.94,0.35,0,0.02,1.3,1.31,22
1517,Crysis 2,17,2011,0,138,0.45,0.57,0.06,0.21,1.3,1.29,13
1518,NBA Live 07,16,2006,10,138,1.07,0.04,0.02,0.17,1.3,1.3,18
1519,Saints Row IV,17,2013,0,-1,0.56,0.44,0.09,0.21,1.3,1.3,11
1520,SingStar '80s,16,2005,3,456,0.27,0.02,0,1.02,1.3,1.31,19
1521,EA Playground,26,2007,10,138,0.69,0.48,0,0.13,1.3,1.3,17
1522,Test Drive 5,15,1997,6,-1,1.05,0.2,0,0.05,1.3,1.3,27
1523,Romancing SaGa 3,23,1995,7,-1,0,0,1.29,0.01,1.3,1.3,29
1524,EA Sports Active 2,26,2010,10,138,0.78,0.4,0,0.11,1.3,1.29,14
1525,Digimon World,15,1999,7,347,0.56,0.38,0.28,0.08,1.3,1.3,25
1526,Rise of the Tomb Raider,30,2015,1,465,0.53,0.64,0.02,0.1,1.3,1.29,9
1527,Need for Speed Carbon,26,2006,6,138,0.46,0.66,0.02,0.15,1.29,1.29,18
1528,Yoshi's Woolly World,27,2015,4,359,0.61,0.47,0.11,0.1,1.29,1.29,9
1529,Mega Man Battle Network 3 Blue / White Version,6,2002,7,85,0.39,0.02,0.85,0.03,1.29,1.29,22
1530,FIFA Street,17,2012,10,138,0.11,0.92,0,0.25,1.29,1.28,12
1531,Resident Evil Zero,7,2002,0,85,0.54,0.27,0.45,0.04,1.29,1.3,22
1532,Need for Speed: Most Wanted,28,2005,6,138,1,0.17,0.02,0.1,1.29,1.29,19
1533,Tom Clancy's Rainbow Six: Siege,30,2015,8,525,0.73,0.44,0,0.12,1.29,1.29,9
1534,Pirates of the Caribbean: The Curse of the Black Pearl,6,2003,4,-1,0.93,0.34,0,0.02,1.29,1.29,21
1535,Transformers,16,2004,8,53,0.63,0.49,0,0.16,1.29,1.28,20
1536,Guitar Hero: Aerosmith,26,2008,3,21,1.04,0.14,0,0.1,1.29,1.28,16
1537,Mystery Case Files: MillionHeir,4,2008,1,359,0.76,0.4,0,0.12,1.29,1.28,16
1538,Valkyria Chronicles,17,2008,7,446,0.71,0.2,0.24,0.13,1.29,1.28,16
1539,Midnight Club 3: DUB Edition (America weekly sales),16,2005,6,494,1.22,0.05,0,0.01,1.29,1.28,19
1540,Champions of Norrath,16,2004,7,-1,0.63,0.49,0,0.16,1.28,1.28,20
1541,Watch Dogs,28,2014,0,525,0.72,0.45,0.01,0.11,1.28,1.29,10
1542,Imagine: Wedding Designer,4,2008,9,525,0.55,0.59,0,0.14,1.28,1.28,16
1543,Metal Gear Solid V: Ground Zeroes,18,2014,0,275,0.45,0.46,0.17,0.2,1.28,1.28,10
1544,Yakuman,5,1989,3,359,0,0,1.28,0,1.28,1.28,35
1545,Assassin's Creed Syndicate,30,2015,0,525,0.61,0.56,0,0.11,1.28,1.28,9
1546,Army Men 3D,15,1999,0,-1,1.1,0.14,0,0.04,1.28,1.28,25
1547,WWE '13,28,2012,0,488,0.72,0.45,0,0.11,1.28,1.28,12
1548,Twisted Metal 4,15,1999,6,-1,1.07,0.16,0,0.04,1.28,1.27,25
1549,Manhunt,16,2003,0,494,0.63,0.49,0,0.16,1.28,1.28,21
1550,Kid Icarus: Uprising,2,2012,0,359,0.48,0.35,0.36,0.07,1.28,1.26,12
1551,Silent Hill 2,16,2001,0,275,0.62,0.49,0,0.16,1.28,1.27,23
1552,Tomb Raider: Underworld,17,2008,0,137,0.45,0.56,0.05,0.22,1.27,1.28,16
1553,Castlevania: Symphony of the Night,15,1997,4,275,0.58,0.4,0.21,0.08,1.27,1.27,27
1554,The Sims 2: Nightlife,13,2005,9,138,1.22,0.05,0,0,1.27,1.27,19
1555,LEGO Batman: The Videogame,16,2008,0,549,0.72,0.03,0,0.52,1.27,1.27,16
1556,Road Rash,15,1995,6,138,0.71,0.48,0,0.08,1.27,1.27,29
1557,Pokemon Mystery Dungeon: Gates to Infinity,2,2012,7,359,0.44,0.3,0.47,0.06,1.27,1.27,12
1558,Atlantis,0,1981,8,-1,1.18,0.08,0,0.01,1.27,1.27,43
1559,NBA 2K9,28,2008,10,494,1,0.16,0,0.11,1.27,1.27,16
1560,WWE '12,28,2011,2,488,0.74,0.4,0,0.12,1.27,1.26,13
1561,Tony Hawk's Underground,29,2003,10,21,0.85,0.37,0,0.05,1.27,1.27,21
1562,Hogan's Alley,11,1984,8,359,0.68,0.16,0.41,0.02,1.27,1.27,40
1563,The Elder Scrolls Online,30,2015,7,-1,0.77,0.38,0,0.12,1.27,1.27,9
1564,Jillian Michaels' Fitness Ultimatum 2009,26,2008,10,-1,0.96,0.2,0,0.11,1.27,1.27,16
1565,.hack//Infection Part 1,16,2002,7,53,0.49,0.38,0.26,0.13,1.27,1.26,22
1566,Rockstar Games presents Table Tennis,26,2007,10,494,0.39,0.73,0,0.15,1.27,1.27,17
1567,Sonic Adventure DX: Director's Cut,7,2003,4,446,0.87,0.3,0.06,0.03,1.27,1.26,21
1568,Jet Li: Rise to Honor,16,2004,0,456,0.62,0.48,0,0.16,1.27,1.26,20
1569,Battle Arena Toshinden,15,1994,2,456,0.39,0.26,0.53,0.08,1.27,1.26,30
1570,Yokai Watch 3,2,2016,0,-1,0,0,1.27,0,1.27,1.27,8
1571,Kung Fu Panda,4,2008,0,21,0.56,0.57,0,0.14,1.26,1.27,16
1572,Tamagotchi Connection: Corner Shop,4,2005,9,53,0.1,0.02,1.12,0.01,1.26,1.25,19
1573,Football Manager 2011,13,2010,10,446,0,1.01,0,0.25,1.26,1.26,14
1574,Devil Dice,15,1998,5,488,0.05,0.03,1.1,0.08,1.26,1.26,26
1575,Final Fantasy IV,4,2007,9,465,0.54,0.05,0.62,0.05,1.26,1.26,17
1576,Hyrule Warriors,27,2014,0,359,0.61,0.42,0.13,0.1,1.26,1.26,10
1577,Need for Speed Carbon,17,2006,6,138,0.49,0.52,0.03,0.21,1.26,1.25,18
1578,Championship Manager 03/04,13,2003,10,137,0,1.15,0,0.11,1.26,1.26,21
1579,Brian Lara Cricket,15,1998,10,-1,0.02,1.13,0.01,0.1,1.26,1.26,26
1580,Ratatouille,4,2007,0,488,0.5,0.62,0,0.14,1.26,1.26,17
1581,Wheel of Fortune,15,1998,3,-1,0.99,0.22,0,0.04,1.26,1.25,26
1582,LEGO The Lord of the Rings,28,2012,0,549,0.63,0.51,0,0.11,1.26,1.25,12
1583,Winter Sports: The Ultimate Challenge,26,2007,10,-1,0.45,0.68,0,0.12,1.26,1.25,17
1584,SOCOM: U.S. Navy SEALs Confrontation,17,2008,8,456,0.94,0.17,0.02,0.13,1.25,1.26,16
1585,NBA Live 2001,15,2000,10,138,0.7,0.47,0,0.08,1.25,1.25,24
1586,Star Wars: The Force Unleashed,16,2008,0,-1,0.49,0,0.01,0.75,1.25,1.25,16
1587,Combat,0,2007,0,53,1.17,0.07,0,0.01,1.25,1.25,17
1588,Tom Clancy's Rainbow Six: Vegas,17,2007,8,525,0.47,0.53,0.03,0.22,1.25,1.25,17
1589,Dragon Ball: Daimaou Fukkatsu,11,1988,7,347,0,0,1.25,0,1.25,1.25,36
1590,Gegege no Kitarou 2: Youkai Gundan no Chousen,11,1987,7,347,0,0,1.25,0,1.25,1.25,37
1591,Reel Fishing,15,1996,10,-1,0.99,0.13,0.1,0.04,1.25,1.26,28
1592,Injustice: Gods Among Us,17,2013,2,549,0.48,0.53,0.01,0.23,1.25,1.25,11
1593,Pokemon XD: Gale of Darkness,7,2005,7,359,0.71,0.19,0.31,0.03,1.25,1.24,19
1594,Black,16,2006,8,138,1.01,0.04,0.03,0.16,1.25,1.24,18
1595,RollerCoaster Tycoon 2,13,2002,11,53,1.19,0.05,0,0,1.25,1.24,22
1596,Lara Croft Tomb Raider: The Angel of Darkness,16,2003,0,137,0.61,0.48,0,0.16,1.25,1.25,21
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,16,2004,0,525,0.52,0.56,0,0.17,1.25,1.25,20
1598,Road Rash 3D,15,1998,6,138,1.05,0.16,0,0.04,1.25,1.25,26
1599,Ratchet: Deadlocked,16,2005,8,456,0.85,0.03,0.22,0.14,1.24,1.24,19
1600,Baldur's Gate: Dark Alliance,16,2001,7,-1,0.61,0.48,0,0.16,1.24,1.25,23
1601,Transformers: Autobots / Decepticons,4,2007,0,21,1.12,0.03,0,0.09,1.24,1.24,17
1602,Tales of Xillia,17,2011,7,347,0.29,0.19,0.67,0.09,1.24,1.24,13
1603,Diddy Kong Racing DS,4,2007,6,359,1.1,0.04,0,0.1,1.24,1.24,17
1604,[Prototype],17,2009,0,21,0.65,0.41,0,0.19,1.24,1.25,15
1605,Assassin's Creed: Bloodlines,19,2009,0,525,0.43,0.48,0.05,0.28,1.24,1.24,15
1606,Oddworld: Abe's Oddysee,15,1997,4,-1,0.75,0.44,0,0.06,1.24,1.25,27
1607,The Witcher 3: Wild Hunt,30,2015,7,347,0.66,0.47,0,0.11,1.24,1.24,9
1608,Ridge Racer V,16,2000,0,347,0.24,0.19,0.75,0.06,1.24,1.24,24
1609,WWE SmackDown vs. Raw 2009,16,2008,2,488,0.69,0,0,0.55,1.24,1.24,16
1610,Tetris 2 (All region sales),5,1992,5,359,0.56,0.22,0.43,0.03,1.24,1.24,32
1611,Star Wars Episode III: Revenge of the Sith,29,2005,0,21,0.82,0.38,0,0.04,1.24,1.24,19
1612,Ben 10: Protector of Earth,26,2007,0,-1,0.55,0.55,0,0.13,1.23,1.23,17
1613,Frogger: The Great Quest,16,2001,4,275,0.6,0.47,0,0.16,1.23,1.23,23
1614,2010 FIFA World Cup South Africa,17,2010,10,138,0.3,0.64,0.07,0.22,1.23,1.23,14
1615,Ninja Gaiden,29,2004,0,-1,0.92,0.2,0.07,0.04,1.23,1.23,20
1616,Crash Bandicoot: The Wrath of Cortex,29,2002,4,-1,0.59,0.57,0,0.07,1.23,1.23,22
1617,Driv3r,16,2004,6,53,0.6,0.47,0,0.16,1.23,1.23,20
1618,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,15,2003,3,456,0.69,0.47,0,0.08,1.23,1.24,21
1619,Farming Simulator 2015,13,2014,9,-1,0.08,1.02,0,0.13,1.23,1.23,10
1620,Guitar Hero: Aerosmith,28,2008,3,21,1,0.14,0,0.1,1.23,1.24,16
1621,Medal of Honor: Airborne,17,2007,8,138,0.25,0.7,0.03,0.25,1.23,1.23,17
1622,Kirby Tilt 'n' Tumble,5,2000,5,359,0.29,0.17,0.75,0.02,1.23,1.23,24
1623,SpongeBob SquarePants: Battle for Bikini Bottom,6,2003,4,488,0.88,0.33,0,0.02,1.23,1.23,21
1624,Vigilante 8,15,1998,6,21,0.68,0.47,0,0.08,1.23,1.23,26
1625,Castlevania,11,1986,4,275,0.54,0.06,0.62,0.01,1.23,1.23,38
1626,Donkey Kong Country 2,6,2004,4,359,0.79,0.27,0.12,0.04,1.23,1.22,20
1627,Bayonetta,17,2009,0,446,0.44,0.41,0.21,0.17,1.23,1.23,15
1628,"WarioWare, Inc.: Mega MicroGame$",6,2003,5,359,0.4,0.11,0.7,0.02,1.23,1.23,21
1629,Star Wars: Battlefront II,19,2005,8,-1,1.05,0.06,0.01,0.11,1.23,1.23,19
1630,Madden NFL 17,18,2016,10,138,0.92,0.08,0,0.23,1.23,1.23,8
1631,Boom Blox,26,2008,5,138,0.72,0.38,0,0.12,1.23,1.22,16
1632,Fallout 4,13,2015,7,-1,0.5,0.63,0,0.1,1.23,1.23,9
1633,The Sims 2: Castaway,26,2007,9,138,0.45,0.64,0,0.14,1.23,1.23,17
1634,LEGO Batman 2: DC Super Heroes,17,2012,0,549,0.5,0.53,0,0.2,1.22,1.23,12
1635,Naruto Shippuden: Ultimate Ninja Storm 2,17,2010,2,347,0.42,0.47,0.15,0.18,1.22,1.22,14
1636,Mario Power Tennis,7,2004,10,359,0.58,0.16,0.46,0.03,1.22,1.23,20
1637,Intelligent Qube,15,1997,5,456,0.13,0.07,1,0.02,1.22,1.22,27
1638,Game & Watch Gallery 2,5,1997,3,359,0.76,0.3,0.12,0.04,1.22,1.22,27
1639,Game & Watch Gallery 3,5,1999,3,359,0.79,0.31,0.08,0.04,1.22,1.22,25
1640,Pac-Man,11,1984,5,347,0.27,0.08,0.85,0.02,1.22,1.22,40
1641,Parfait: Chocolat Second Style,16,2006,1,-1,0.59,0.46,0.01,0.15,1.22,1.21,18
1642,F1 2011,17,2011,6,-1,0.12,0.75,0.11,0.25,1.22,1.23,13
1643,Cars,19,2006,6,488,0.72,0.29,0,0.21,1.22,1.22,18
1644,NBA Live 99,15,1997,10,138,1.13,0.05,0,0.03,1.22,1.21,27
1645,Chocobo no Fushigi Dungeon,15,1997,7,-1,0,0,1.14,0.08,1.22,1.22,27
1646,Golden Sun: The Lost Age,6,2002,7,359,0.61,0.27,0.27,0.07,1.22,1.22,22
1647,SimCity 2000,15,1996,9,-1,0.68,0.46,0,0.08,1.22,1.22,28
1648,Max Payne,29,2001,8,494,0.98,0.19,0,0.05,1.22,1.22,23
1649,WCW Mayhem,15,1998,2,138,0.68,0.46,0,0.08,1.22,1.22,26
1650,NBA 2K2,16,2002,10,446,0.59,0.46,0.01,0.15,1.22,1.21,22
1651,NASCAR Thunder 2003,16,2007,6,530,0.6,0.46,0,0.16,1.22,1.22,17
1652,Super Street Fighter IV: 3D Edition,2,2011,2,85,0.55,0.44,0.14,0.09,1.22,1.22,13
1653,Cars,16,2006,6,488,1.01,0.04,0,0.16,1.21,1.21,18
1654,Fuzion Frenzy,29,2001,3,-1,0.93,0.24,0,0.04,1.21,1.21,23
1655,Call of Duty: Finest Hour,29,2004,8,21,0.78,0.4,0,0.04,1.21,1.22,20
1656,FIFA Soccer 11,19,2010,10,138,0.13,0.7,0.01,0.37,1.21,1.21,14
1657,Sly Cooper and the Thievius Raccoonus,16,2002,4,456,1.03,0.14,0,0.04,1.21,1.21,22
1658,LEGO Indiana Jones 2: The Adventure Continues,4,2009,0,21,0.66,0.43,0,0.12,1.21,1.21,15
1659,The Magical Quest starring Mickey Mouse,23,1992,4,85,0.66,0.17,0.35,0.03,1.21,1.21,32
1660,Dragon Quest IV: Michibikareshi Monotachi,15,2001,7,-1,0,0,1.2,0.01,1.21,1.21,23
1661,Star Wars Episode 1: Jedi Power Battles,15,1999,0,-1,0.66,0.48,0.01,0.06,1.21,1.21,25
1662,Dino Crisis 2,15,2000,0,-1,0.34,0.49,0.28,0.1,1.21,1.21,24
1663,Need for Speed Underground,7,2003,6,138,0.69,0.48,0.01,0.03,1.21,1.21,21
1664,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,6,2007,3,530,0.87,0.32,0,0.02,1.21,1.21,17
1665,Test Drive 4,15,1997,6,138,0.67,0.46,0,0.08,1.21,1.21,27
1666,FIFA Soccer 07,19,2006,10,138,0.24,0.65,0,0.32,1.21,1.21,18
1667,World Soccer Winning Eleven 9 (JP & Others sales),19,2005,10,275,0.01,0.88,0.31,0,1.2,1.2,19
1668,The Lord of the Rings: The Fellowship of the Ring,16,2002,0,-1,0.59,0.46,0,0.15,1.2,1.2,22
1669,LEGO Star Wars III: The Clone Wars,17,2011,0,-1,0.52,0.49,0,0.2,1.2,1.21,13
1670,ATV Offroad Fury 3,16,2004,6,-1,1,0.04,0,0.16,1.2,1.2,20
1671,Pikmin 2,7,2004,11,359,0.48,0.13,0.56,0.03,1.2,1.2,20
1672,Just Dance 2016,26,2015,3,525,0.52,0.59,0,0.1,1.2,1.21,9
1673,Disney Sing It,26,2008,3,126,0.77,0.31,0,0.12,1.2,1.2,16
